key,junshu,tenban_junshu_p,chiban_junshu_p,chokufu,chokushi,kuubou,tenban_kan,tenban_gon,tenban_shin,tenban_son,tenban_ri,tenban_kun,tenban_da,tenban_ken,chiban_kan,chiban_gon,chiban_shin,chiban_son,chiban_ri,chiban_kun,chiban_da,chiban_ken,kyusei_kan,kyusei_gon,kyusei_shin,kyusei_son,kyusei_ri,kyusei_kun,kyusei_da,kyusei_ken,hasshin_kan,hasshin_gon,hasshin_shin,hasshin_son,hasshin_ri,hasshin_kun,hasshin_da,hasshin_ken,hachimon_kan,hachimon_gon,hachimon_shin,hachimon_son,hachimon_ri,hachimon_kun,hachimon_da,hachimon_ken
陰7局癸酉,戊,坤,兌,天柱,驚門,戌亥,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局甲戌,己,壬,乾,天心,開門,申酉,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局乙亥,己,艮,乾,天心,開門,申酉,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局丙子,己,離,乾,天心,開門,申酉,辛,丙,癸庚,戊,己,丁,乙,壬,丁,乙,壬,辛,丙,癸庚,戊,己,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰7局丁丑,己,坎,乾,天心,開門,申酉,己,丁,乙,壬,辛,丙,癸庚,戊,丁,乙,壬,辛,丙,癸庚,戊,己,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局戊寅,己,兌,乾,天心,開門,申酉,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局己卯,己,壬,乾,天心,開門,申酉,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰7局庚辰,己,坤,乾,天心,開門,申酉,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰7局辛巳,己,巽,乾,天心,開門,申酉,丙,癸庚,戊,己,丁,乙,壬,辛,丁,乙,壬,辛,丙,癸庚,戊,己,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局壬午,己,震,乾,天心,開門,申酉,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰7局癸未,己,坤,乾,天心,開門,申酉,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局甲申,庚,坤,坤,天芮,死門,午未,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局乙酉,庚,艮,坤,天芮,死門,午未,丙,癸庚,戊,己,丁,乙,壬,辛,丁,乙,壬,辛,丙,癸庚,戊,己,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局丙戌,庚,離,坤,天芮,死門,午未,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰7局丁亥,庚,坎,坤,天芮,死門,午未,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局戊子,庚,兌,坤,天芮,死門,午未,己,丁,乙,壬,辛,丙,癸庚,戊,丁,乙,壬,辛,丙,癸庚,戊,己,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局己丑,庚,乾,坤,天芮,死門,午未,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰7局庚寅,庚,坤,坤,天芮,死門,午未,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰7局辛卯,庚,巽,坤,天芮,死門,午未,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰7局壬辰,庚,震,坤,天芮,死門,午未,辛,丙,癸庚,戊,己,丁,乙,壬,丁,乙,壬,辛,丙,癸庚,戊,己,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局癸巳,庚,坤,坤,天芮,死門,午未,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局甲午,辛,巽,巽,天輔,杜門,辰巳,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局乙未,辛,艮,巽,天輔,杜門,辰巳,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰7局丙申,辛,離,巽,天輔,杜門,辰巳,己,丁,乙,壬,辛,丙,癸庚,戊,丁,乙,壬,辛,丙,癸庚,戊,己,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局丁酉,辛,坎,巽,天輔,杜門,辰巳,辛,丙,癸庚,戊,己,丁,乙,壬,丁,乙,壬,辛,丙,癸庚,戊,己,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰7局戊戌,辛,兌,巽,天輔,杜門,辰巳,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰7局己亥,辛,壬,巽,天輔,杜門,辰巳,丙,癸庚,戊,己,丁,乙,壬,辛,丁,乙,壬,辛,丙,癸庚,戊,己,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局庚子,辛,坤,巽,天輔,杜門,辰巳,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局辛丑,辛,巽,巽,天輔,杜門,辰巳,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰7局壬寅,辛,震,巽,天輔,杜門,辰巳,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局癸卯,辛,坤,巽,天輔,杜門,辰巳,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局甲辰,壬,震,震,天冲,傷門,寅卯,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局乙巳,壬,艮,震,天冲,傷門,寅卯,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局丙午,壬,離,震,天冲,傷門,寅卯,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局丁未,壬,坎,震,天冲,傷門,寅卯,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局戊申,壬,兌,震,天冲,傷門,寅卯,丙,癸庚,戊,己,丁,乙,壬,辛,丁,乙,壬,辛,丙,癸庚,戊,己,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰7局己酉,壬,壬,震,天冲,傷門,寅卯,辛,丙,癸庚,戊,己,丁,乙,壬,丁,乙,壬,辛,丙,癸庚,戊,己,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰7局庚戌,壬,坤,震,天冲,傷門,寅卯,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰7局辛亥,壬,巽,震,天冲,傷門,寅卯,己,丁,乙,壬,辛,丙,癸庚,戊,丁,乙,壬,辛,丙,癸庚,戊,己,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局壬子,壬,震,震,天冲,傷門,寅卯,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰7局癸丑,壬,坤,震,天冲,傷門,寅卯,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局甲寅,癸,坤,坤,天芮,死門,子丑,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局乙卯,癸,艮,坤,天芮,死門,子丑,丙,癸庚,戊,己,丁,乙,壬,辛,丁,乙,壬,辛,丙,癸庚,戊,己,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰7局丙辰,癸,離,坤,天芮,死門,子丑,乙,壬,辛,丙,癸庚,戊,己,丁,丁,乙,壬,辛,丙,癸庚,戊,己,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰7局丁巳,癸,坎,坤,天芮,死門,子丑,癸庚,戊,己,丁,乙,壬,辛,丙,丁,乙,壬,辛,丙,癸庚,戊,己,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰7局戊午,癸,兌,坤,天芮,死門,子丑,己,丁,乙,壬,辛,丙,癸庚,戊,丁,乙,壬,辛,丙,癸庚,戊,己,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰7局己未,癸,壬,坤,天芮,死門,子丑,戊,己,丁,乙,壬,辛,丙,癸庚,丁,乙,壬,辛,丙,癸庚,戊,己,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰7局庚申,癸,坤,坤,天芮,死門,子丑,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰7局辛酉,癸,巽,坤,天芮,死門,子丑,壬,辛,丙,癸庚,戊,己,丁,乙,丁,乙,壬,辛,丙,癸庚,戊,己,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰7局壬戌,癸,震,坤,天芮,死門,子丑,辛,丙,癸庚,戊,己,丁,乙,壬,丁,乙,壬,辛,丙,癸庚,戊,己,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰7局癸亥,癸,坤,坤,天芮,死門,子丑,丁,乙,壬,辛,丙,癸庚,戊,己,丁,乙,壬,辛,丙,癸庚,戊,己,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局甲子,戊,艮,艮,天任,生門,戌亥,丙,戊,癸,壬,乙,丁辛,己,庚,丙,戊,癸,壬,乙,丁辛,己,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局乙丑,戊,離,艮,天任,生門,戌亥,丁辛,己,庚,丙,戊,癸,壬,乙,丙,戊,癸,壬,乙,丁辛,己,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰8局丙寅,戊,坎,艮,天任,生門,戌亥,戊,癸,壬,乙,丁辛,己,庚,丙,丙,戊,癸,壬,乙,丁辛,己,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰8局丁卯,戊,坤,艮,天任,生門,戌亥,乙,丁辛,己,庚,丙,戊,癸,壬,丙,戊,癸,壬,乙,丁辛,己,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰8局戊辰,戊,艮,艮,天任,生門,戌亥,丙,戊,癸,壬,乙,丁辛,己,庚,丙,戊,癸,壬,乙,丁辛,己,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰8局己巳,戊,兌,艮,天任,生門,戌亥,壬,乙,丁辛,己,庚,丙,戊,癸,丙,戊,癸,壬,乙,丁辛,己,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰8局庚午,戊,壬,艮,天任,生門,戌亥,癸,壬,乙,丁辛,己,庚,丙,戊,丙,戊,癸,壬,乙,丁辛,己,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰8局辛未,戊,坤,艮,天任,生門,戌亥,乙,丁辛,己,庚,丙,戊,癸,壬,丙,戊,癸,壬,乙,丁辛,己,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰8局壬申,戊,巽,艮,天任,生門,戌亥,己,庚,丙,戊,癸,壬,乙,丁辛,丙,戊,癸,壬,乙,丁辛,己,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰8局癸酉,戊,震,艮,天任,生門,戌亥,庚,丙,戊,癸,壬,乙,丁辛,己,丙,戊,癸,壬,乙,丁辛,己,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局甲戌,己,兌,兌,天柱,驚門,申酉,丙,戊,癸,壬,乙,丁辛,己,庚,丙,戊,癸,壬,乙,丁辛,己,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局乙亥,己,離,兌,天柱,驚門,申酉,癸,壬,乙,丁辛,己,庚,丙,戊,丙,戊,癸,壬,乙,丁辛,己,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,開門,休門,生門,傷門,杜門,景門,死門,驚門
陰8局丙子,己,坎,兌,天柱,驚門,申酉,己,庚,丙,戊,癸,壬,乙,丁辛,丙,戊,癸,壬,乙,丁辛,己,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰8局丁丑,己,坤,兌,天柱,驚門,申酉,戊,癸,壬,乙,丁辛,己,庚,丙,丙,戊,癸,壬,乙,丁辛,己,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,杜門,景門,死門,驚門,開門,休門,生門,傷門
陰8局戊寅,己,艮,兌,天柱,驚門,申酉,丁辛,己,庚,丙,戊,癸,壬,乙,丙,戊,癸,壬,乙,丁辛,己,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰8局己卯,己,兌,兌,天柱,驚門,申酉,丙,戊,癸,壬,乙,丁辛,己,庚,丙,戊,癸,壬,乙,丁辛,己,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,生門,傷門,杜門,景門,死門,驚門,開門,休門
陰8局庚辰,己,壬,兌,天柱,驚門,申酉,庚,丙,戊,癸,壬,乙,丁辛,己,丙,戊,癸,壬,乙,丁辛,己,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,驚門,開門,休門,生門,傷門,杜門,景門,死門
陰8局辛巳,己,坤,兌,天柱,驚門,申酉,戊,癸,壬,乙,丁辛,己,庚,丙,丙,戊,癸,壬,乙,丁辛,己,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰8局壬午,己,巽,兌,天柱,驚門,申酉,壬,乙,丁辛,己,庚,丙,戊,癸,丙,戊,癸,壬,乙,丁辛,己,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰8局癸未,己,震,兌,天柱,驚門,申酉,乙,丁辛,己,庚,丙,戊,癸,壬,丙,戊,癸,壬,乙,丁辛,己,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,太陰,螣蛇,直符,九天,九地,朱雀,勾陳,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局甲申,庚,壬,乾,天心,開門,午未,丙,戊,癸,壬,乙,丁辛,己,庚,丙,戊,癸,壬,乙,丁辛,己,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,休門,生門,傷門,杜門,景門,死門,驚門,開門
陰8局乙酉,庚,離,乾,天心,開門,午未,壬,乙,丁辛,己,庚,丙,戊,癸,丙,戊,癸,壬,乙,丁辛,己,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,勾陳,六合,太陰,螣蛇,直符,九天,九地,朱雀,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰8局丙戌,庚,坎,乾,天心,開門,午未,庚,丙,戊,癸,壬,乙,丁辛,己,丙,戊,癸,壬,乙,丁辛,己,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,直符,九天,九地,朱雀,勾陳,六合,太陰,螣蛇,景門,死門,驚門,開門,休門,生門,傷門,杜門
陰8局丁亥,庚,坤,乾,天心,開門,午未,癸,壬,乙,丁辛,己,庚,丙,戊,丙,戊,癸,壬,乙,丁辛,己,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,九地,死門,驚門,開門,休門,生門,傷門,杜門,景門
陰8局戊子,庚,艮,乾,天心,開門,午未,己,庚,丙,戊,癸,壬,乙,丁辛,丙,戊,癸,壬,乙,丁辛,己,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,直符,九天,九地,朱雀,勾陳,六合,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陰8局己丑,庚,兌,乾,天心,開門,午未,戊,癸,壬,乙,丁辛,己,庚,丙,丙,戊,癸,壬,乙,丁辛,己,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九地,朱雀,勾陳,六合,太陰,螣蛇,直符,九天,開門,休門,生門,傷門,杜門,景門,死門,驚門
