key,junshu,tenban_junshu_p,chiban_junshu_p,chokufu,chokushi,kuubou,tenban_kan,tenban_gon,tenban_shin,tenban_son,tenban_ri,tenban_kun,tenban_da,tenban_ken,chiban_kan,chiban_gon,chiban_shin,chiban_son,chiban_ri,chiban_kun,chiban_da,chiban_ken,kyusei_kan,kyusei_gon,kyusei_shin,kyusei_son,kyusei_ri,kyusei_kun,kyusei_da,kyusei_ken,hasshin_kan,hasshin_gon,hasshin_shin,hasshin_son,hasshin_ri,hasshin_kun,hasshin_da,hasshin_ken,hachimon_kan,hachimon_gon,hachimon_shin,hachimon_son,hachimon_ri,hachimon_kun,hachimon_da,hachimon_ken,jukkan_kokuou_kan,kakkyoku_kan,jukkan_kokuou_gon,kakkyoku_gon,jukkan_kokuou_shin,kakkyoku_shin,jukkan_kokuou_son,kakkyoku_son,jukkan_kokuou_ri,kakkyoku_ri,jukkan_kokuou_kun,kakkyoku_kun,jukkan_kokuou_da,kakkyoku_da,jukkan_kokuou_ken,kakkyoku_ken,ban_level
陽8局庚辰,己,坎,離,天英,景門,申酉,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,死門,驚門,開門,休門,生門,傷門,杜門,景門,×刑格返名,×飛宮格,×囚獄被傷;〇青龍転光,◯丁奇得使;×丁奇入墓,×日奇入地,◯乙奇昇殿,×華蓋孛師,,×官符刑格,×伏宮格;×刑格,×青龍折足;〇青龍耀明,,△格名小蛇,,〇華蓋孛師,,反吟;門迫
陽8局辛巳,己,坤,離,天英,景門,申酉,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門,×焚入太白,◯丙奇得使,×太白伏宮,×六儀撃刑格,×龍入天牢,×六儀撃刑格,×幼女奸淫,×六儀撃刑格,×華蓋地戸,,×遊魂入墓;△朱雀入墓,×六儀撃刑格,×白虎猖狂;〇人遁吉格,◯丁奇昇殿;◯玉女守門;×白虎猖狂,〇奇儀順遂,◯乙奇得使,門迫
陽8局壬午,己,震,離,天英,景門,申酉,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,杜門,景門,死門,驚門,開門,休門,生門,傷門,×太白擒蛇,,〇天乙会合,,×地網高張,,×天牢華蓋;×朱雀投江,◯丁奇得使;×朱雀投江,×日奇入霧,◯地遁;◯乙奇得使,△謀事成就;〇星奇朱雀,◯丙奇得使,△太白蓬星,,〇青龍返首,,門迫
陽8局癸未,己,巽,離,天英,景門,申酉,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×値符飛宮,,〇小蛇化龍,,×復見騰蛇,,×地刑玄武,,×入獄自刑;×火入勾陳,◯玉女守門;×六儀撃刑格,×青龍逃走;〇奇儀相佐,×青龍逃走;×乙奇入墓,〇日月併用,,×太白入熒,,
陽8局甲申,庚,坎,坎,天蓬,休門,午未,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,×伏宮格;×飛宮格,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽8局乙酉,庚,兌,坎,天蓬,休門,午未,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門,×太白擒蛇,,〇天乙会合,,×地網高張,,×天牢華蓋;×朱雀投江,◯丁奇得使;×朱雀投江,×日奇入霧,◯地遁;◯鬼遁;◯乙奇得使,△謀事成就;〇星奇朱雀,◯丙奇得使,△太白蓬星,×時格,〇青龍返首,,門迫
陽8局丙戌,庚,壬,坎,天蓬,休門,午未,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,驚門,開門,休門,生門,傷門,杜門,景門,死門,×値符飛宮,,〇小蛇化龍,,×復見騰蛇,,×地刑玄武,,×入獄自刑;×火入勾陳,×六儀撃刑格,×青龍逃走;〇奇儀相佐,◯鬼遁;×青龍逃走;×乙奇入墓,〇日月併用,,×太白入熒,×時格,門迫
陽8局丁亥,庚,坤,坎,天蓬,休門,午未,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門,×太白入網,,△犬遇青龍,,×凶蛇入獄;〇五神互合,,△華蓋蓬星,◯風遁,△太孛入刑,◯神遁;◯丙奇昇殿,×白虎干格;△丁丁之格,×時格,△青龍合霊,,×水蛇入火,,門迫
陽8局戊子,庚,艮,坎,天蓬,休門,午未,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,杜門,景門,死門,驚門,開門,休門,生門,傷門,×焚入太白,◯丙奇得使,×太白伏宮,×時格;×六儀撃刑格,×龍入天牢,×六儀撃刑格,×幼女奸淫,×六儀撃刑格,×華蓋地戸,,×遊魂入墓;△朱雀入墓,×六儀撃刑格,×白虎猖狂;〇人遁吉格,◯丁奇昇殿;×白虎猖狂,〇奇儀順遂,◯乙奇得使,門迫
陽8局己丑,庚,離,坎,天蓬,休門,午未,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,生門,傷門,杜門,景門,死門,驚門,開門,休門,×刑格返名,,×囚獄被傷;〇青龍転光,◯丁奇得使;×丁奇入墓,×日奇入地,◯鬼遁;◯乙奇昇殿,×華蓋孛師,,×官符刑格,×刑格;×時格,×青龍折足;〇青龍耀明,,△格名小蛇,,〇華蓋孛師,,反吟;門迫
陽8局庚寅,庚,坎,坎,天蓬,休門,午未,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,傷門,杜門,景門,死門,驚門,開門,休門,生門,×太白同宮,×伏宮格;×飛宮格;×時格,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,◯神遁;×丙奇入墓,伏吟;門迫
陽8局辛卯,庚,坤,坎,天蓬,休門,午未,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,開門,休門,生門,傷門,杜門,景門,死門,驚門,×太白入網,,△犬遇青龍,,×凶蛇入獄;〇五神互合,,△華蓋蓬星,,△太孛入刑,◯丙奇昇殿,×白虎干格;△丁丁之格,×時格,△青龍合霊,,×水蛇入火,,
陽8局壬辰,庚,震,坎,天蓬,休門,午未,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,景門,死門,驚門,開門,休門,生門,傷門,杜門,×日奇被刑,,〇飛鳥跌穴,,×金華水流,×時格,△青龍華蓋,,×凶蛇入獄,,×網蓋天牢;×螣蛇妖矯,×螣蛇妖矯,△地戸蓬星,,×干合孛師;△星髄月転,,反吟;門迫
陽8局癸巳,庚,巽,坎,天蓬,休門,午未,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×白虎出力;△朱雀入没,◯玉女守門,×利陰害陽,,×火入天羅,,×反吟大格,×時格,×貴人入獄,,×騰蛇相纏;△干合蛇刑,,△華蓋蓬星,,×火孛地戸,,
陽8局甲午,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,◯玉女守門,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽8局乙未,辛,兌,坤,天芮,死門,辰巳,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門,×焚入太白,◯丙奇得使,×太白伏宮,×六儀撃刑格,×龍入天牢,×六儀撃刑格,×幼女奸淫,×六儀撃刑格,×華蓋地戸,,×遊魂入墓;△朱雀入墓,×六儀撃刑格,×白虎猖狂;〇人遁吉格,◯丁奇昇殿;×白虎猖狂,〇奇儀順遂,◯乙奇得使,門迫
陽8局丙申,辛,壬,坤,天芮,死門,辰巳,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,傷門,杜門,景門,死門,驚門,開門,休門,生門,×日奇被刑,,〇飛鳥跌穴,,×金華水流,,△青龍華蓋,,×凶蛇入獄,,×網蓋天牢;×螣蛇妖矯,×螣蛇妖矯,△地戸蓬星,,×干合孛師;△星髄月転,,門迫
陽8局丁酉,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,◯玉女守門,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽8局戊戌,辛,艮,坤,天芮,死門,辰巳,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,驚門,開門,休門,生門,傷門,杜門,景門,死門,×刑格返名,,×囚獄被傷;〇青龍転光,◯丁奇得使;×丁奇入墓,×日奇入地,◯乙奇昇殿,×華蓋孛師,,×官符刑格,×刑格,×青龍折足;〇青龍耀明,,△格名小蛇,,〇華蓋孛師,,反吟;門迫
陽8局己亥,辛,離,坤,天芮,死門,辰巳,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,開門,休門,生門,傷門,杜門,景門,死門,驚門,×値符飛宮,,〇小蛇化龍,,×復見騰蛇,,×地刑玄武,,×入獄自刑;×火入勾陳,×六儀撃刑格,×青龍逃走;〇奇儀相佐,×青龍逃走;×乙奇入墓,〇日月併用,,×太白入熒,,
陽8局庚子,辛,坎,坤,天芮,死門,辰巳,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,景門,死門,驚門,開門,休門,生門,傷門,杜門,×白虎出力;△朱雀入没,×飛宮格,×利陰害陽,,×火入天羅,,×反吟大格,,×貴人入獄,,×騰蛇相纏;△干合蛇刑,,△華蓋蓬星,,×火孛地戸,,反吟;門迫
陽8局辛丑,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,生門,傷門,杜門,景門,死門,驚門,開門,休門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟;門迫
陽8局壬寅,辛,震,坤,天芮,死門,辰巳,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,死門,驚門,開門,休門,生門,傷門,杜門,景門,×太白入網,,△犬遇青龍,,×凶蛇入獄;〇五神互合,,△華蓋蓬星,◯風遁,△太孛入刑,◯丙奇昇殿,×白虎干格;△丁丁之格,×伏宮格,△青龍合霊,,×水蛇入火,,門迫
陽8局癸卯,辛,巽,坤,天芮,死門,辰巳,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白擒蛇,,〇天乙会合,,×地網高張,,×天牢華蓋;×朱雀投江,◯丁奇得使;×朱雀投江,×日奇入霧,◯乙奇得使,△謀事成就;〇星奇朱雀,◯丙奇得使,△太白蓬星,,〇青龍返首,,
陽8局甲辰,壬,震,震,天冲,傷門,寅卯,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽8局乙巳,壬,兌,震,天冲,傷門,寅卯,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,開門,休門,生門,傷門,杜門,景門,死門,驚門,×刑格返名,,×囚獄被傷;〇青龍転光,◯丁奇得使;×丁奇入墓,×日奇入地,◯乙奇昇殿,×華蓋孛師,,×官符刑格,×刑格,×青龍折足;〇青龍耀明,,△格名小蛇,×地網,〇華蓋孛師,,反吟
陽8局丙午,壬,壬,震,天冲,傷門,寅卯,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,死門,驚門,開門,休門,生門,傷門,杜門,景門,×太白入網,,△犬遇青龍,,×凶蛇入獄;〇五神互合,,△華蓋蓬星,◯風遁,△太孛入刑,◯丙奇昇殿,×白虎干格;△丁丁之格,,△青龍合霊,,×水蛇入火,×地網,門迫
陽8局丁未,壬,坤,震,天冲,傷門,寅卯,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,杜門,景門,死門,驚門,開門,休門,生門,傷門,×白虎出力;△朱雀入没,,×利陰害陽,,×火入天羅,,×反吟大格,,×貴人入獄,,×騰蛇相纏;△干合蛇刑,×地網,△華蓋蓬星,,×火孛地戸,,門迫
陽8局戊申,壬,艮,震,天冲,傷門,寅卯,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,景門,死門,驚門,開門,休門,生門,傷門,杜門,×値符飛宮,,〇小蛇化龍,×地網,×復見騰蛇,,×地刑玄武,,×入獄自刑;×火入勾陳,×六儀撃刑格,×青龍逃走;〇奇儀相佐,◯雲遁;×青龍逃走;×乙奇入墓,〇日月併用,,×太白入熒,,反吟;門迫
陽8局己酉,壬,離,震,天冲,傷門,寅卯,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,生門,傷門,杜門,景門,死門,驚門,開門,休門,×日奇被刑,,〇飛鳥跌穴,,×金華水流,×伏宮格,△青龍華蓋,,×凶蛇入獄,×地網,×網蓋天牢;×螣蛇妖矯,×螣蛇妖矯,△地戸蓬星,,×干合孛師;△星髄月転,,門迫
陽8局庚戌,壬,坎,震,天冲,傷門,寅卯,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,驚門,開門,休門,生門,傷門,杜門,景門,死門,×太白擒蛇,×飛宮格;×地網,〇天乙会合,,×地網高張,,×天牢華蓋;×朱雀投江,◯丁奇得使;×朱雀投江,×日奇入霧,◯乙奇得使,△謀事成就;〇星奇朱雀,◯丙奇得使,△太白蓬星,,〇青龍返首,,門迫
陽8局辛亥,壬,坤,震,天冲,傷門,寅卯,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門,×白虎出力;△朱雀入没,◯玉女守門,×利陰害陽,,×火入天羅,,×反吟大格,,×貴人入獄,,×騰蛇相纏;△干合蛇刑,×地網,△華蓋蓬星,,×火孛地戸,,門迫
陽8局壬子,壬,震,震,天冲,傷門,寅卯,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,死門,驚門,開門,休門,生門,傷門,杜門,景門,×太白同宮,,×伏吟,,×蛇入地羅,×地網,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,◯玉女守門,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟;門迫
陽8局癸丑,壬,巽,震,天冲,傷門,寅卯,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×焚入太白,◯丙奇得使,×太白伏宮,×六儀撃刑格,×龍入天牢,×六儀撃刑格,×幼女奸淫,×地網;×六儀撃刑格,×華蓋地戸,,×遊魂入墓;△朱雀入墓,×六儀撃刑格,×白虎猖狂;〇人遁吉格,◯丁奇昇殿;×白虎猖狂,〇奇儀順遂,◯乙奇得使,
陽8局甲寅,癸,巽,巽,天輔,杜門,子丑,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽8局乙卯,癸,兌,巽,天輔,杜門,子丑,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,驚門,開門,休門,生門,傷門,杜門,景門,死門,×白虎出力;△朱雀入没,,×利陰害陽,,×火入天羅,,×反吟大格,×伏宮格,×貴人入獄,,×騰蛇相纏;△干合蛇刑,,△華蓋蓬星,×天羅,×火孛地戸,,門迫
陽8局丙辰,癸,壬,巽,天輔,杜門,子丑,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,景門,死門,驚門,開門,休門,生門,傷門,杜門,×刑格返名,,×囚獄被傷;〇青龍転光,◯丁奇得使;×丁奇入墓,×日奇入地,◯乙奇昇殿,×華蓋孛師,,×官符刑格,×刑格,×青龍折足;〇青龍耀明,,△格名小蛇,,〇華蓋孛師,×天羅,反吟;門迫
陽8局丁巳,癸,坤,巽,天輔,杜門,子丑,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門,×日奇被刑,,〇飛鳥跌穴,,×金華水流,,△青龍華蓋,,×凶蛇入獄,,×網蓋天牢;×螣蛇妖矯,×螣蛇妖矯;×天羅,△地戸蓬星,,×干合孛師;△星髄月転,,門迫
陽8局戊午,癸,艮,巽,天輔,杜門,子丑,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,傷門,杜門,景門,死門,驚門,開門,休門,生門,×太白擒蛇,,〇天乙会合,×天羅,×地網高張,,×天牢華蓋;×朱雀投江,◯丁奇得使;×朱雀投江,×日奇入霧,◯乙奇得使,△謀事成就;〇星奇朱雀,◯丙奇得使,△太白蓬星,,〇青龍返首,,門迫
陽8局己未,癸,離,巽,天輔,杜門,子丑,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,開門,休門,生門,傷門,杜門,景門,死門,驚門,×焚入太白,◯丙奇得使,×太白伏宮,×六儀撃刑格,×龍入天牢,×六儀撃刑格,×幼女奸淫,×六儀撃刑格,×華蓋地戸,×天羅,×遊魂入墓;△朱雀入墓,×六儀撃刑格,×白虎猖狂;〇人遁吉格,◯丁奇昇殿;×白虎猖狂,〇奇儀順遂,◯乙奇得使,
陽8局庚申,癸,坎,巽,天輔,杜門,子丑,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,杜門,景門,死門,驚門,開門,休門,生門,傷門,×太白入網,×飛宮格;×天羅,△犬遇青龍,,×凶蛇入獄;〇五神互合,,△華蓋蓬星,,△太孛入刑,◯丙奇昇殿,×白虎干格;△丁丁之格,,△青龍合霊,,×水蛇入火,,門迫
陽8局辛酉,癸,坤,巽,天輔,杜門,子丑,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門,×日奇被刑,,〇飛鳥跌穴,,×金華水流,,△青龍華蓋,,×凶蛇入獄,,×網蓋天牢;×螣蛇妖矯,×螣蛇妖矯;×天羅,△地戸蓬星,,×干合孛師;△星髄月転,,門迫
陽8局壬戌,癸,震,巽,天輔,杜門,子丑,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,生門,傷門,杜門,景門,死門,驚門,開門,休門,×値符飛宮,,〇小蛇化龍,,×復見騰蛇,×天羅,×地刑玄武,,×入獄自刑;×火入勾陳,×六儀撃刑格,×青龍逃走;〇奇儀相佐,×青龍逃走;×乙奇入墓,〇日月併用,,×太白入熒,,門迫
陽8局癸亥,癸,巽,巽,天輔,杜門,子丑,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門,×太白同宮,,×伏吟,,×蛇入地羅,,×天網四張,×天羅;×六儀撃刑格,×地戸蓬鬼,,×伏吟天庭;〇獄神得奇;×朱雀入獄;〇奇入太陰,,△日奇伏吟,,×月奇孛師,×丙奇入墓,伏吟
陽9局甲子,戊,離,離,天英,景門,戌亥,己,乙,辛,壬,戊,庚癸,丙,丁,己,乙,辛,壬,戊,庚癸,丙,丁,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門,×地戸蓬鬼,,△日奇伏吟,,×伏吟天庭,,×蛇入地羅,×六儀撃刑格,×伏吟,,×太白同宮;×反吟大格;×太白入網;×天網四張,,×月奇孛師,,〇奇入太陰,,伏吟
